[2021-01-04 13:18:12.165] [main] [info] imageid:22942-2/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1000(swah), postcode_num:1, postcode:271291213, postcode from:std_tag, load time:46, cutparcel time:41, detection time:655, ocr time:1094, send time:0, total time:1836, 
[2021-01-04 13:18:12.167] [main] [info] imageid:22942-3/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:0010(swah), postcode_num:0, postcode:, postcode from:None, load time:113, cutparcel time:17, detection time:1119, ocr time:5, send time:0, total time:1254, 
[2021-01-04 13:18:12.169] [main] [info] imageid:22942-4/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:0000(swah), postcode_num:0, postcode:, postcode from:None, load time:113, cutparcel time:29, detection time:1150, ocr time:0, send time:0, total time:1292, 
[2021-01-04 13:18:12.184] [main] [info] imageid:22942-0/5, view:top, image_exist:yes, parcel_exist:yes, detection_tag:1000(swah), postcode_num:2, postcode:10311-12120;27120-12150, postcode from:std_tag, load time:46, cutparcel time:30, detection time:626, ocr time:666, send time:493, total time:1861, 
[2021-01-04 13:18:13.981] [main] [info] imageid:14497-0/1, view:top, image_exist:yes, parcel_exist:yes, detection_tag:1010(swah), postcode_num:1, postcode:00281-12120, postcode from:std_tag, load time:33, cutparcel time:28, detection time:315, ocr time:257, send time:25, total time:658, 
[2021-01-04 13:18:16.994] [main] [info] imageid:9188-0/1, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1000(swah), postcode_num:1, postcode:10311-12120, postcode from:std_tag, load time:43, cutparcel time:13, detection time:309, ocr time:273, send time:29, total time:667, 
[2021-01-04 13:18:19.871] [main] [info] imageid:30372-0/1, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1000(swah), postcode_num:1, postcode:10312-12120, postcode from:std_tag, load time:33, cutparcel time:11, detection time:308, ocr time:168, send time:22, total time:542, 
[2021-01-04 13:18:24.228] [main] [info] imageid:30838-1/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1010(swah), postcode_num:1, postcode:00281-12120, postcode from:std_tag, load time:47, cutparcel time:17, detection time:639, ocr time:438, send time:0, total time:1141, 
[2021-01-04 13:18:24.232] [main] [info] imageid:30838-2/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1002(swah), postcode_num:0, postcode:, postcode from:None, load time:48, cutparcel time:21, detection time:689, ocr time:874, send time:0, total time:1632, 
[2021-01-04 13:18:24.233] [main] [info] imageid:30838-3/5, view:side, image_exist:yes, parcel_exist:yes, detection_tag:1002(swah), postcode_num:1, postcode:10680-10160, postcode from:std_tag, load time:117, cutparcel time:16, detection time:1126, ocr time:636, send time:0, total time:1895, 
